9.962419500388678406e-01 9.959888848812157303e-01 9.960384510208386555e-01 9.961575396160826656e-01 9.961854559567669964e-01 9.962117407274012626e-01 9.961662834009046286e-01 9.962603319363111387e-01 9.961733703346296043e-01 9.963081350026242733e-01 9.961416757856954574e-01 9.960710292877318350e-01 9.962674451549010657e-01 9.963705382457564985e-01 9.961615909112980782e-01 9.962189915615479174e-01 9.960850009962491924e-01 9.961271252434382717e-01 9.963194593315135572e-01 9.961210717931162639e-01 9.961880548105477295e-01 9.961452203126709426e-01 9.961798628675353484e-01 9.962755367664575257e-01 9.962176460749391227e-01 9.961421873307999553e-01 9.960143147029499877e-01 9.961371767380120534e-01 9.960523784026638072e-01 9.961929277886283352e-01 9.962163232367127197e-01 9.961842481745228906e-01 9.961126684495411610e-01 9.962442507572344397e-01 9.960705093638727581e-01 9.961592558587402113e-01 9.961781332837780223e-01 9.961110485072205423e-01 9.959567439709167136e-01 9.960529838815505022e-01 9.962270988673443961e-01 9.962004777253194998e-01 9.962971686127626292e-01 9.962344752241089063e-01 9.961922493530568357e-01 9.957998649439779859e-01 9.962579496540224788e-01 9.960802697356033741e-01 9.960504399974174916e-01 9.962688223083251415e-01 9.961543382644124645e-01 9.960163766563221444e-01 9.962972091927407847e-01 9.963216573238531382e-01 9.960418202827836520e-01 9.961272638917877398e-01 9.962603856058410701e-01 9.962339917259772637e-01 9.960929833275007361e-01 9.961047718710409615e-01 9.963033513927437301e-01 9.961800463594859822e-01 9.959993631524608482e-01 9.961147393731307753e-01 9.960614109375800496e-01 9.962051701973493323e-01 9.962256189755523961e-01 9.959764270779352113e-01 9.958308730734437564e-01 9.958857951647583917e-01 9.962135403849852189e-01 9.961638695227823526e-01 9.959000488579481392e-01 9.959868806049336776e-01 9.961253048326552673e-01 9.960395758801980914e-01 9.961872262691079394e-01 9.960777166650605086e-01 9.960306183105825939e-01 9.963285404466101225e-01 9.961149754393705535e-01 9.961223391823266216e-01 9.961008553430413803e-01 9.961386450122879932e-01 9.962081285412583975e-01 9.961155334182616450e-01 9.960898469995428384e-01 9.961426253498576466e-01 9.961193014461550144e-01 9.958959318541309447e-01 9.961562865284738777e-01 9.961881645629104831e-01 9.962543007923653215e-01 9.961886492702384244e-01 9.961245202219839445e-01 9.961611361061979419e-01 9.961875368210035830e-01 9.960009614946990775e-01 9.961344584547153769e-01 9.961512537994932082e-01
9.930191535377741463e-01 9.928042132107389728e-01 9.928813875418278645e-01 9.930227156698030466e-01 9.929102223199307575e-01 9.929983460636925274e-01 9.930793307741556664e-01 9.931929286872289708e-01 9.931651798612117776e-01 9.928328225708907828e-01 9.928023803768447619e-01 9.933679031223721090e-01 9.929040348984269349e-01 9.930715437354720176e-01 9.927893496990790601e-01 9.928858195691723232e-01 9.929592525127363123e-01 9.930996886729392958e-01 9.930392219428532119e-01 9.929318810657725702e-01 9.929171812109512940e-01 9.929733660536608220e-01 9.929471699135128393e-01 9.931136277826864145e-01 9.930265912088678260e-01 9.929598962880105129e-01 9.928122164167253461e-01 9.929914673191694297e-01 9.927330993476510823e-01 9.925963395215030571e-01 9.930836095144552900e-01 9.928819931390826525e-01 9.929175889819739087e-01 9.931236203481855762e-01 9.928292292517632012e-01 9.928287989758846077e-01 9.929627745391306215e-01 9.931339589310105298e-01 9.932184343896907075e-01 9.931561143409907144e-01 9.929949195681303520e-01 9.930514858551094948e-01 9.929891346787297346e-01 9.929015436493744406e-01 9.928755615527931067e-01 9.928795426000845969e-01 9.928695797151189106e-01 9.930354072698136525e-01 9.932039349876859990e-01 9.928644315716770308e-01 9.931061627608376297e-01 9.929198322390057063e-01 9.929024396828115551e-01 9.931374521934109856e-01 9.931016509107559731e-01 9.930264914588475822e-01 9.928725225737559112e-01 9.928471060998917963e-01 9.931190472215558618e-01 9.932320143458720496e-01 9.929605185705275838e-01 9.929481772333391687e-01 9.932029679392291310e-01 9.930535375425129097e-01 9.930838750177448659e-01 9.930561609171829618e-01 9.928423103729728805e-01 9.928473510526524271e-01 9.929574781629501024e-01 9.929592426428056617e-01 9.929153454146615321e-01 9.932395702745692168e-01 9.931414567547734995e-01 9.932304516563570385e-01 9.928951421630287655e-01 9.930099135950216649e-01 9.932818057498549180e-01 9.928960662545069926e-01 9.929649345943251104e-01 9.931401805839019659e-01 9.929783885090236462e-01 9.931735775791336041e-01 9.931207504275677556e-01 9.929441697329277616e-01 9.930048742876401713e-01 9.931440316472318619e-01 9.927571011583988803e-01 9.932412599845655832e-01 9.931583390922492649e-01 9.930351875445205811e-01 9.928321001575757254e-01 9.930987640045509934e-01 9.929185083254075117e-01 9.930993824178683260e-01 9.929099812305948181e-01 9.930737952165119564e-01 9.933763255723050412e-01 9.930643129129747004e-01 9.931045341885996747e-01 9.931413410254760210e-01
9.918325639746933264e-01 9.920461131139073352e-01 9.920985376535587097e-01 9.921789851005011762e-01 9.920998432925266508e-01 9.921249386153734307e-01 9.920950457419732693e-01 9.920434182394912703e-01 9.921205798964795042e-01 9.921958892273120556e-01 9.922763112625150317e-01 9.919928464428401371e-01 9.921312183744855906e-01 9.918547146712729523e-01 9.923097158105805837e-01 9.919553321980499883e-01 9.923586610313095413e-01 9.921728772578438660e-01 9.919606241993110807e-01 9.918847463558539967e-01 9.920368766778552283e-01 9.922939989321213350e-01 9.921283200390370594e-01 9.920909225239955553e-01 9.921927547677587000e-01 9.921748436327120224e-01 9.924722741212813615e-01 9.921081948736816258e-01 9.919485100996658922e-01 9.919130367176957064e-01 9.922081505765822929e-01 9.920251594976857712e-01 9.924110731310705757e-01 9.919069882272694150e-01 9.921401061418811951e-01 9.918728634301354763e-01 9.919227649338433483e-01 9.922005737463780450e-01 9.922704118526782802e-01 9.921798952528398940e-01 9.921167721045297538e-01 9.919284515813532321e-01 9.921158932894510452e-01 9.921935415825998694e-01 9.921224960302172935e-01 9.922856458093962662e-01 9.923418314415078934e-01 9.917856887064374627e-01 9.919503630780502901e-01 9.918114566037924407e-01 9.921621400933899881e-01 9.919447948876378707e-01 9.921881288119195341e-01 9.921151089538128298e-01 9.921950597262469973e-01 9.919203773991304152e-01 9.920147238188102845e-01 9.921701198169413649e-01 9.917489669132864005e-01 9.920698637196637693e-01 9.921660562633161096e-01 9.920448847383311897e-01 9.921423441319718872e-01 9.922543167205951642e-01 9.923799238528318023e-01 9.920246997610068229e-01 9.920113701830847175e-01 9.919323299546243256e-01 9.921815182599357241e-01 9.920834305794284935e-01 9.918884179731886075e-01 9.921298370744437989e-01 9.922341430506738114e-01 9.922936115007033875e-01 9.920198841650630373e-01 9.919316009827373604e-01 9.919656138434684856e-01 9.922430287199842658e-01 9.921464411402803885e-01 9.920336502426194691e-01 9.921281961763069868e-01 9.923665301258133287e-01 9.920558634455668434e-01 9.921688961197130396e-01 9.919325549975120948e-01 9.920800620416851956e-01 9.919142768307931401e-01 9.922798046300477237e-01 9.920395765534488763e-01 9.918610331482983211e-01 9.923678762344527726e-01 9.920538623977073200e-01 9.918805376391264250e-01 9.921206677371325888e-01 9.920436504535082856e-01 9.921079572156875637e-01 9.919245986144940019e-01 9.923603999497443429e-01 9.920793526030159404e-01 9.921555399416931431e-01
9.905097173491135276e-01 9.905082395184616750e-01 9.905035839633292705e-01 9.907647714620361201e-01 9.905825129071720303e-01 9.905738277453753904e-01 9.905858104711158241e-01 9.906711543685863264e-01 9.906129556737148789e-01 9.905622738707576813e-01 9.905334798648453010e-01 9.906405529903555829e-01 9.906654765023319431e-01 9.906036898870942409e-01 9.906810209190121119e-01 9.906708944343242118e-01 9.907166247092195066e-01 9.904775250725385005e-01 9.907826689998349146e-01 9.905527277171090050e-01 9.906867061535470365e-01 9.905318573815570238e-01 9.905354152574775695e-01 9.905150670936896384e-01 9.903608173021211103e-01 9.907015238435562532e-01 9.904746162276587551e-01 9.903667799212637624e-01 9.902939594663114908e-01 9.905285919000784700e-01 9.907325940660680619e-01 9.905163308343676309e-01 9.906351568662286056e-01 9.907230128293170734e-01 9.905430523009285393e-01 9.906006160305705910e-01 9.905470529174763561e-01 9.904693807742156464e-01 9.905498634105847078e-01 9.905328907596990806e-01 9.905710169404923215e-01 9.907086202333171832e-01 9.908020551629894701e-01 9.906680409180752545e-01 9.906626005260696921e-01 9.904737121771253205e-01 9.907306576197872916e-01 9.903643683709101309e-01 9.905694932923533313e-01 9.904323785477753272e-01 9.905134662742928198e-01 9.906095917048050037e-01 9.905545171345403466e-01 9.905771488150645343e-01 9.907409926053476479e-01 9.906108262149863064e-01 9.904296058890579291e-01 9.904646715511004063e-01 9.905837752507015148e-01 9.906456472958992121e-01 9.908232814020682122e-01 9.902909650909011985e-01 9.905736513716200120e-01 9.907326409572470016e-01 9.906942699582126366e-01 9.907419355339692757e-01 9.904112004823366622e-01 9.904064222266653061e-01 9.903659954595412929e-01 9.906636401879872489e-01 9.903782594321391963e-01 9.904710258509955567e-01 9.907039422959017516e-01 9.903485401538809629e-01 9.905590131081066785e-01 9.902616680503213420e-01 9.902350619511788299e-01 9.907503871750488189e-01 9.905424974218803857e-01 9.904739149385706209e-01 9.906882486402850407e-01 9.905624262066867747e-01 9.905572537294720092e-01 9.906624484089353588e-01 9.905232329948903125e-01 9.905073079671058434e-01 9.904318966470604391e-01 9.906746282199342390e-01 9.906199358161730251e-01 9.905490604718772962e-01 9.905214486306792576e-01 9.905595754347883419e-01 9.904761113592983612e-01 9.902734947725371217e-01 9.902181895536893430e-01 9.905402019756138765e-01 9.902123167556866612e-01 9.906516719333482435e-01 9.906184372779686109e-01 9.903859655197033707e-01
9.916694867012756376e-01 9.914882159790290306e-01 9.914654648561483929e-01 9.914875239075833235e-01 9.918186993032926946e-01 9.914613948605518479e-01 9.918451358851188004e-01 9.916235871358266563e-01 9.914653013534172610e-01 9.915429167636090613e-01 9.912875649289056845e-01 9.917164560807104623e-01 9.916118346288332885e-01 9.917384332764862531e-01 9.913954401820440632e-01 9.916237519150222779e-01 9.912523997300474177e-01 9.916152282113116501e-01 9.913244468221782402e-01 9.916688090680171319e-01 9.915346992786302494e-01 9.913046737340440728e-01 9.914671012632123581e-01 9.914271092622956028e-01 9.914432093960643400e-01 9.916154026908005070e-01 9.914885597083586966e-01 9.914014363186809398e-01 9.914588232405343593e-01 9.913041399626899564e-01 9.914368901732132366e-01 9.915037874270218321e-01 9.915580127064761440e-01 9.916581048305017632e-01 9.916782639748664696e-01 9.917189835182769198e-01 9.913607817904257491e-01 9.914970092889356934e-01 9.916121225086463875e-01 9.914174765405139311e-01 9.915628096263822133e-01 9.916867106178975932e-01 9.917023727636584685e-01 9.914558239247004412e-01 9.914370390070202932e-01 9.917197400525488149e-01 9.911740795767446377e-01 9.912549020534560107e-01 9.914418722327859035e-01 9.916904146475792325e-01 9.914278441584218893e-01 9.915848623367254921e-01 9.916769689435995794e-01 9.914299224273953604e-01 9.913762327861526114e-01 9.914599302186016816e-01 9.916303808404788311e-01 9.914144832525140227e-01 9.913668653602278891e-01 9.915205041993880863e-01 9.916325466124850108e-01 9.916109972136031292e-01 9.913198213314398100e-01 9.915426309285843010e-01 9.917188688474607439e-01 9.916365547446492901e-01 9.917758769073684588e-01 9.914160491083811033e-01 9.914581991298244690e-01 9.915437120927017567e-01 9.913750391507645254e-01 9.915473705440476238e-01 9.913832731149357924e-01 9.916942162887457668e-01 9.915993274433058113e-01 9.916356035759256171e-01 9.914978818546090755e-01 9.916198322525526798e-01 9.917124181345404743e-01 9.916055325065975534e-01 9.914680254391259329e-01 9.914190325049234698e-01 9.912570042006850768e-01 9.916618320446893842e-01 9.913203129596265262e-01 9.915676007003372261e-01 9.915799631676801562e-01 9.916057672662712541e-01 9.915239452041759716e-01 9.913920168979025727e-01 9.915946353412816716e-01 9.915447800469032735e-01 9.915437922350460731e-01 9.911090483862573519e-01 9.915764787514160794e-01 9.914261616704608260e-01 9.917717146802420558e-01 9.913387850291232040e-01 9.916874694441094595e-01 9.913918643407980680e-01
9.907732141921281599e-01 9.909347930351946054e-01 9.909960053193881402e-01 9.910473159398970333e-01 9.910362234169992623e-01 9.910521925002285792e-01 9.907878897307201838e-01 9.912035392426272740e-01 9.908669343232645588e-01 9.911201139048023689e-01 9.908774404102599354e-01 9.912102540639835535e-01 9.910190260202824675e-01 9.910102662981015165e-01 9.910488971508216727e-01 9.911502307084657515e-01 9.906944128763645052e-01 9.910925180164648074e-01 9.908826220923590000e-01 9.907415863774957643e-01 9.908817077398868189e-01 9.912186294923807095e-01 9.907150511779193591e-01 9.910209469341235700e-01 9.908992208023764681e-01 9.910335837566648376e-01 9.909823763729920243e-01 9.910781596461754051e-01 9.909441892721277956e-01 9.909961566057083893e-01 9.908273018988814629e-01 9.911322339472700138e-01 9.910471752420955127e-01 9.910199695062124059e-01 9.910759583223557323e-01 9.907820408190841643e-01 9.908400127628469445e-01 9.908933771709983462e-01 9.909984885325091586e-01 9.908438007897574229e-01 9.908364059509633393e-01 9.909419437820199406e-01 9.909530269745611131e-01 9.910356311923856909e-01 9.908206776136032623e-01 9.910340291405426161e-01 9.909895903518302074e-01 9.910740495616467971e-01 9.910561880518899969e-01 9.910923822288084661e-01 9.910135485663537080e-01 9.909703237824614153e-01 9.909526681407742066e-01 9.910312142386418222e-01 9.907804447912000878e-01 9.911288580417452199e-01 9.907894199572427896e-01 9.911560967065778938e-01 9.909063848899056781e-01 9.909576632173687782e-01 9.912129549374408821e-01 9.908508070747642504e-01 9.911522050284836682e-01 9.909536433455172766e-01 9.909133392547754271e-01 9.909133316008721382e-01 9.908426430308783228e-01 9.908796605167942140e-01 9.908982511621176048e-01 9.910296981788979664e-01 9.909307478700395411e-01 9.909896110321574358e-01 9.909544944079453632e-01 9.906359942884459535e-01 9.908116309435442970e-01 9.910348964085023971e-01 9.906211274356526708e-01 9.908292665712907787e-01 9.909224648733857554e-01 9.907754559617673040e-01 9.909469520427203193e-01 9.911252710453413162e-01 9.910222713276517492e-01 9.909418005826355902e-01 9.909100704399230741e-01 9.908979730306503031e-01 9.910510497852608180e-01 9.909161334959100120e-01 9.909095072976216168e-01 9.908866997675304100e-01 9.911174311799342274e-01 9.910682542219131363e-01 9.908611863346378223e-01 9.909602000985725523e-01 9.910664790386521927e-01 9.910449165624887202e-01 9.909651421530903947e-01 9.911123439755671338e-01 9.908831463949786533e-01 9.909536874012456753e-01
9.915032008388883211e-01 9.915663770954253886e-01 9.914490502394055493e-01 9.914531888972436535e-01 9.916433752867965801e-01 9.915535682821218222e-01 9.914793042367679998e-01 9.914348068377243361e-01 9.913090200179993650e-01 9.915252495386042142e-01 9.916677642239147827e-01 9.916088802129661151e-01 9.914562341628239128e-01 9.913945219585880153e-01 9.914143438232267957e-01 9.913446283982360052e-01 9.913268845737637225e-01 9.913212553408644601e-01 9.914595760516248246e-01 9.913074661790738373e-01 9.916061023167603850e-01 9.913250910415626338e-01 9.915471292042813412e-01 9.912636811945634285e-01 9.914533379746740538e-01 9.913524648664656658e-01 9.911391319309319492e-01 9.913833738943238494e-01 9.911523671904193256e-01 9.914137472354874747e-01 9.915999999414647492e-01 9.914945311684842943e-01 9.915800354525569071e-01 9.915370134437738736e-01 9.912573554576157298e-01 9.915447238664234497e-01 9.912788373434936462e-01 9.915454478592951038e-01 9.915192326510494647e-01 9.914025779050601450e-01 9.914121237187175639e-01 9.914632286980684661e-01 9.913726539096340273e-01 9.912994400768773140e-01 9.912992264901184791e-01 9.915649223502890353e-01 9.916570852494667188e-01 9.915771694806969627e-01 9.914682775972921691e-01 9.912077858620037540e-01 9.915003266714107477e-01 9.912971390359955892e-01 9.914349080224862387e-01 9.912335710678773504e-01 9.912594738378869286e-01 9.913953876284532507e-01 9.910619635207266187e-01 9.914057273508301016e-01 9.914810781402757511e-01 9.914624998789426380e-01 9.913292417588756011e-01 9.913805787585922014e-01 9.915177905194172414e-01 9.911084577184128275e-01 9.916343229039674689e-01 9.913543673346600915e-01 9.916218223853535685e-01 9.909798113695640343e-01 9.912143930898558164e-01 9.913790290177880715e-01 9.913777909652866649e-01 9.913568082181378749e-01 9.915355556025652328e-01 9.914759647610623672e-01 9.913870767367686243e-01 9.913059904463514815e-01 9.916451558781175235e-01 9.914566760829599534e-01 9.913402730954378184e-01 9.913277687086002876e-01 9.913978514835414257e-01 9.914301581921686202e-01 9.915908808636858529e-01 9.914206719115234989e-01 9.916228819679667739e-01 9.915533058832549651e-01 9.913282165158371351e-01 9.914833882040710034e-01 9.914527473334744379e-01 9.915467243662182684e-01 9.915022080807238680e-01 9.913853851121456895e-01 9.912305570898272133e-01 9.914960260374410250e-01 9.912958802808765624e-01 9.912016811508200798e-01 9.912772869775003937e-01 9.914000412663953599e-01 9.913928386296605444e-01 9.914335853878200044e-01
9.912363534694403899e-01 9.912031937793680525e-01 9.912618495891819537e-01 9.910873199052177007e-01 9.912832220465279676e-01 9.912030261200656112e-01 9.911457324162515903e-01 9.911540999431632804e-01 9.912022438938391522e-01 9.910941257468905974e-01 9.910804937728600050e-01 9.911457780311972998e-01 9.911267062060844513e-01 9.911331091400726878e-01 9.912024930722932448e-01 9.913794199756105208e-01 9.912386414771396925e-01 9.910233757277652211e-01 9.911527835120244045e-01 9.911634010214502855e-01 9.911303556928992009e-01 9.911876031044435376e-01 9.912544020015994217e-01 9.912332700983725875e-01 9.910659236957450879e-01 9.911588493499741137e-01 9.912276564471242946e-01 9.913185528921667489e-01 9.911935091670686093e-01 9.910639972182216928e-01 9.911057065973956082e-01 9.912461329897580553e-01 9.911972851583338295e-01 9.911019587950136156e-01 9.911598942996676653e-01 9.914456227199611726e-01 9.911799759219517281e-01 9.909819407111046807e-01 9.909545410045090819e-01 9.911348163941950951e-01 9.912653926234273882e-01 9.910954021031311845e-01 9.911077715915717068e-01 9.909613676551568551e-01 9.911011249458202554e-01 9.913195005721977537e-01 9.912225167914667789e-01 9.909337543608708332e-01 9.911365359940139674e-01 9.907819203136599695e-01 9.911356086079863292e-01 9.912398296480853244e-01 9.909332620709717654e-01 9.911248949663548080e-01 9.913541250906419133e-01 9.907908999792724991e-01 9.909481474816684843e-01 9.910715103883371846e-01 9.911213278731365595e-01 9.911590359068641609e-01 9.913295560052090005e-01 9.907141138305853856e-01 9.909844875377640250e-01 9.907425997758436687e-01 9.911459492414924632e-01 9.911717024036889034e-01 9.913217407434149475e-01 9.913548859706073912e-01 9.911502198553001630e-01 9.910703333299221152e-01 9.910472920516155693e-01 9.912844534251048501e-01 9.912122092159414422e-01 9.910146660355160231e-01 9.913616617650692353e-01 9.911051135285449121e-01 9.910704343574640030e-01 9.913349677508990210e-01 9.913792806000918389e-01 9.911227642349244027e-01 9.909889576964843183e-01 9.910182354181281683e-01 9.910093873909431306e-01 9.911344335968438335e-01 9.911165856744762470e-01 9.914725973621989485e-01 9.912279754320874048e-01 9.910128491023192376e-01 9.912189238872869401e-01 9.910801081112625699e-01 9.909812843818610606e-01 9.910761683231004149e-01 9.912303537743967219e-01 9.913512984086717550e-01 9.910847803667087730e-01 9.910265293748564686e-01 9.912221671414428448e-01 9.912627908532870569e-01 9.911644468958462628e-01 9.911101924706043897e-01
9.904736518716412697e-01 9.904232030549479093e-01 9.906340912897924067e-01 9.906405418302708377e-01 9.907092821074542366e-01 9.907505102896863036e-01 9.907867646030608100e-01 9.906368305384288808e-01 9.908388950640238946e-01 9.905999246522115831e-01 9.908109217672496083e-01 9.906772787231680200e-01 9.905845470979175449e-01 9.907286903267920053e-01 9.906890391284584041e-01 9.904946358644313165e-01 9.907593079564201988e-01 9.907195173024990753e-01 9.905821485202598309e-01 9.905361850963838588e-01 9.904480006428224570e-01 9.905100514228540876e-01 9.906954309601904152e-01 9.905333447514147460e-01 9.906125263382183910e-01 9.906020699006491403e-01 9.906804893580264393e-01 9.906200477873766674e-01 9.907811254639272702e-01 9.904191654673153433e-01 9.907597209727152521e-01 9.909321273820986820e-01 9.906438175414828962e-01 9.908161849766490281e-01 9.906580945715482978e-01 9.906745081161361099e-01 9.906998851573165510e-01 9.905075093642772277e-01 9.905868377965811877e-01 9.907341941701293120e-01 9.907281147285015299e-01 9.905809432511697432e-01 9.907580270180180726e-01 9.907480673629309731e-01 9.906804699219555754e-01 9.907147169317387370e-01 9.909029978579322329e-01 9.905622135144785956e-01 9.907528854059511891e-01 9.906396897363225484e-01 9.906769507452249934e-01 9.906926412980620045e-01 9.907356127117548095e-01 9.907238899162020829e-01 9.904561859752546438e-01 9.907125666987508517e-01 9.906917526466716417e-01 9.908365559005523071e-01 9.905483324485259145e-01 9.908142191536934984e-01 9.907334252235567851e-01 9.906632963169093031e-01 9.906027127299534829e-01 9.907617309218473833e-01 9.904957449745062092e-01 9.904435758010058377e-01 9.906898491388960171e-01 9.904668768231567055e-01 9.906814129014844816e-01 9.905879396733002773e-01 9.907668322731956190e-01 9.907335791873691511e-01 9.904615113793202585e-01 9.908054567211076469e-01 9.907007416553638146e-01 9.908008695616173922e-01 9.906373169878736062e-01 9.905278235451641100e-01 9.908551935230838215e-01 9.908183764256703885e-01 9.907909654382276443e-01 9.906208979850831264e-01 9.906573927752104769e-01 9.903108614189527481e-01 9.907776490688906534e-01 9.906877538629474955e-01 9.907665273873382805e-01 9.908500732146356960e-01 9.905765555878154327e-01 9.908048724606629554e-01 9.907446713264138616e-01 9.906540639991534558e-01 9.908417294177044310e-01 9.906325774558564223e-01 9.908468689146073816e-01 9.908654727219329272e-01 9.909174162188516544e-01 9.908716320983872450e-01 9.905873848147593863e-01 9.906263815820977037e-01
9.906916397052635270e-01 9.905365444715674705e-01 9.907363816646941324e-01 9.906250138127263849e-01 9.906753753279506913e-01 9.907493406174653350e-01 9.904695859899972366e-01 9.904317239892247438e-01 9.905940809659445900e-01 9.905789938529213634e-01 9.906096258846927016e-01 9.904519014251820241e-01 9.906351126767656279e-01 9.907297854416861060e-01 9.908878019188370745e-01 9.906076492727400318e-01 9.907287357502272407e-01 9.905994846683340294e-01 9.906839928127925132e-01 9.906589941093814078e-01 9.905569510624110396e-01 9.906393628508992633e-01 9.905811543044548140e-01 9.906183668279190391e-01 9.905105617123782791e-01 9.909360346732202229e-01 9.906249957411712437e-01 9.904658273635529309e-01 9.904192502357368477e-01 9.906230958820825272e-01 9.906437701662614836e-01 9.905752301101000690e-01 9.903485769540447681e-01 9.906582618932576745e-01 9.906804259150985281e-01 9.905036490540714000e-01 9.903685536573311188e-01 9.905849683748820800e-01 9.904429487958574807e-01 9.905162686688624429e-01 9.906257662954907062e-01 9.906527238341906738e-01 9.906222180239639963e-01 9.905820606744270007e-01 9.907211449509313317e-01 9.903137276496930541e-01 9.905315656683508774e-01 9.903522094029015843e-01 9.905919185040141794e-01 9.904797110099168300e-01 9.905251089269605513e-01 9.904217990219433831e-01 9.902091498301931471e-01 9.907928286977732979e-01 9.905534611434010372e-01 9.904371866157934967e-01 9.905138969444646779e-01 9.907262171303383713e-01 9.904861939776563595e-01 9.906027660187437522e-01 9.906400751682823413e-01 9.905310257947377295e-01 9.905660584623654508e-01 9.906262720837915037e-01 9.904292737371718225e-01 9.906072293729577538e-01 9.904901319423047301e-01 9.905444562394726260e-01 9.906137028007214740e-01 9.906864156973409496e-01 9.905936908250835282e-01 9.904961626353437909e-01 9.905617249419732540e-01 9.904135645584428715e-01 9.905692516898184641e-01 9.906237617959131603e-01 9.906883742831190665e-01 9.904558686561265590e-01 9.906923310585961095e-01 9.903627225890730967e-01 9.909259989798283597e-01 9.908304803989090859e-01 9.905250107715379837e-01 9.907409080314856231e-01 9.905469513271508708e-01 9.905867564758509269e-01 9.904049242638328643e-01 9.903458108635098123e-01 9.907544212241939929e-01 9.905739985016587257e-01 9.904676366964993983e-01 9.907408460337149281e-01 9.905955237099828281e-01 9.905741243829350173e-01 9.906078540290529366e-01 9.905576892358504137e-01 9.906687209569777774e-01 9.907513237027988362e-01 9.906581750474804382e-01 9.906873706075831620e-01
