9.149534182844288877e-01 9.149534182844288877e-01 9.149534182844288877e-01 9.149534182844288877e-01 9.153447282207233249e-01 9.153447282207233249e-01 9.153447282207233249e-01 9.153447282207233249e-01 9.150727048606406289e-01 9.150727048606406289e-01
9.163204736977862419e-01 9.163204736977862419e-01 9.163204736977862419e-01 9.163204736977862419e-01 9.161314830957072441e-01 9.161314830957072441e-01 9.161314830957072441e-01 9.161314830957072441e-01 9.150439551711668784e-01 9.150439551711668784e-01
9.160608132082146415e-01 9.160608132082146415e-01 9.160608132082146415e-01 9.160608132082146415e-01 9.165273905259512244e-01 9.165273905259512244e-01 9.165273905259512244e-01 9.165273905259512244e-01 9.146707958021358387e-01 9.146707958021358387e-01
9.170826939981363557e-01 9.170826939981363557e-01 9.170826939981363557e-01 9.170826939981363557e-01 9.157380524221462315e-01 9.157380524221462315e-01 9.157380524221462315e-01 9.157380524221462315e-01 9.156299163553967002e-01 9.156299163553967002e-01
9.157666788582233819e-01 9.157666788582233819e-01 9.157666788582233819e-01 9.157666788582233819e-01 9.158723553583226762e-01 9.158723553583226762e-01 9.158723553583226762e-01 9.158723553583226762e-01 9.154466024557637027e-01 9.154466024557637027e-01
9.169380409032537038e-01 9.169380409032537038e-01 9.169380409032537038e-01 9.169380409032537038e-01 9.160026699265528816e-01 9.160026699265528816e-01 9.160026699265528816e-01 9.160026699265528816e-01 9.162668448674786692e-01 9.162668448674786692e-01
9.160369303558559828e-01 9.160369303558559828e-01 9.160369303558559828e-01 9.160369303558559828e-01 9.161682995336291047e-01 9.161682995336291047e-01 9.161682995336291047e-01 9.161682995336291047e-01 9.166048820555845467e-01 9.166048820555845467e-01
9.178967464223601880e-01 9.178967464223601880e-01 9.178967464223601880e-01 9.178967464223601880e-01 9.161098436620734864e-01 9.161098436620734864e-01 9.161098436620734864e-01 9.161098436620734864e-01 9.170525411129736293e-01 9.170525411129736293e-01
9.169557727007224823e-01 9.169557727007224823e-01 9.169557727007224823e-01 9.169557727007224823e-01 9.169522321741678805e-01 9.169522321741678805e-01 9.169522321741678805e-01 9.169522321741678805e-01 9.160851668583317453e-01 9.160851668583317453e-01
9.179886669817497458e-01 9.179886669817497458e-01 9.179886669817497458e-01 9.179886669817497458e-01 9.170211271381382145e-01 9.170211271381382145e-01 9.170211271381382145e-01 9.170211271381382145e-01 9.167690677647146735e-01 9.167690677647146735e-01
9.175424541619159324e-01 9.175424541619159324e-01 9.175424541619159324e-01 9.175424541619159324e-01 9.168801501192406223e-01 9.168801501192406223e-01 9.168801501192406223e-01 9.168801501192406223e-01 9.167589440743946216e-01 9.167589440743946216e-01
9.182001092142265675e-01 9.182001092142265675e-01 9.182001092142265675e-01 9.182001092142265675e-01 9.176030995604732565e-01 9.176030995604732565e-01 9.176030995604732565e-01 9.176030995604732565e-01 9.177803237806630987e-01 9.177803237806630987e-01
9.170524025697678328e-01 9.170524025697678328e-01 9.170524025697678328e-01 9.170524025697678328e-01 9.167290338012948903e-01 9.167290338012948903e-01 9.167290338012948903e-01 9.167290338012948903e-01 9.183819314390556654e-01 9.183819314390556654e-01
9.186871960315767804e-01 9.186871960315767804e-01 9.186871960315767804e-01 9.186871960315767804e-01 9.173716726094552909e-01 9.173716726094552909e-01 9.173716726094552909e-01 9.173716726094552909e-01 9.184642537664347017e-01 9.184642537664347017e-01
9.175381951213168463e-01 9.175381951213168463e-01 9.175381951213168463e-01 9.175381951213168463e-01 9.180173533577408174e-01 9.180173533577408174e-01 9.180173533577408174e-01 9.180173533577408174e-01 9.179758686647698784e-01 9.179758686647698784e-01
9.185720524489836558e-01 9.185720524489836558e-01 9.185720524489836558e-01 9.185720524489836558e-01 9.177535044862259461e-01 9.177535044862259461e-01 9.177535044862259461e-01 9.177535044862259461e-01 9.185002059269260499e-01 9.185002059269260499e-01
9.180783779701673364e-01 9.180783779701673364e-01 9.180783779701673364e-01 9.180783779701673364e-01 9.177473554065792571e-01 9.177473554065792571e-01 9.177473554065792571e-01 9.177473554065792571e-01 9.174543601190280340e-01 9.174543601190280340e-01
9.195474429112944215e-01 9.195474429112944215e-01 9.195474429112944215e-01 9.195474429112944215e-01 9.181420626993392897e-01 9.181420626993392897e-01 9.181420626993392897e-01 9.181420626993392897e-01 9.194602361298238602e-01 9.194602361298238602e-01
9.185038319730232104e-01 9.185038319730232104e-01 9.185038319730232104e-01 9.185038319730232104e-01 9.178124345748294166e-01 9.178124345748294166e-01 9.178124345748294166e-01 9.178124345748294166e-01 9.184919488469647231e-01 9.184919488469647231e-01
9.200572644822383461e-01 9.200572644822383461e-01 9.200572644822383461e-01 9.200572644822383461e-01 9.183494271073486814e-01 9.183494271073486814e-01 9.183494271073486814e-01 9.183494271073486814e-01 9.195251300746475343e-01 9.195251300746475343e-01
9.191908244899696934e-01 9.191908244899696934e-01 9.191908244899696934e-01 9.191908244899696934e-01 9.185338739682252784e-01 9.185338739682252784e-01 9.185338739682252784e-01 9.185338739682252784e-01 9.191077634529950524e-01 9.191077634529950524e-01
9.200060110547098047e-01 9.200060110547098047e-01 9.200060110547098047e-01 9.200060110547098047e-01 9.185948718752997566e-01 9.185948718752997566e-01 9.185948718752997566e-01 9.185948718752997566e-01 9.196950166984421138e-01 9.196950166984421138e-01
9.189202404661586110e-01 9.189202404661586110e-01 9.189202404661586110e-01 9.189202404661586110e-01 9.187144144756437258e-01 9.187144144756437258e-01 9.187144144756437258e-01 9.187144144756437258e-01 9.186667888958970352e-01 9.186667888958970352e-01
9.204506038121342826e-01 9.204506038121342826e-01 9.204506038121342826e-01 9.204506038121342826e-01 9.189871987902427097e-01 9.189871987902427097e-01 9.189871987902427097e-01 9.189871987902427097e-01 9.200734011137672308e-01 9.200734011137672308e-01
9.191010840779303415e-01 9.191010840779303415e-01 9.191010840779303415e-01 9.191010840779303415e-01 9.195025729173658124e-01 9.195025729173658124e-01 9.195025729173658124e-01 9.195025729173658124e-01 9.192641323241735885e-01 9.192641323241735885e-01
9.200402619721748110e-01 9.200402619721748110e-01 9.200402619721748110e-01 9.200402619721748110e-01 9.196204611610274693e-01 9.196204611610274693e-01 9.196204611610274693e-01 9.196204611610274693e-01 9.204772968942324107e-01 9.204772968942324107e-01
9.198145122762068082e-01 9.198145122762068082e-01 9.198145122762068082e-01 9.198145122762068082e-01 9.198018495025331864e-01 9.198018495025331864e-01 9.198018495025331864e-01 9.198018495025331864e-01 9.192762811493963016e-01 9.192762811493963016e-01
9.203274320555062671e-01 9.203274320555062671e-01 9.203274320555062671e-01 9.203274320555062671e-01 9.197883096863804786e-01 9.197883096863804786e-01 9.197883096863804786e-01 9.197883096863804786e-01 9.202449521598338178e-01 9.202449521598338178e-01
9.196366362195876887e-01 9.196366362195876887e-01 9.196366362195876887e-01 9.196366362195876887e-01 9.202198935245017308e-01 9.202198935245017308e-01 9.202198935245017308e-01 9.202198935245017308e-01 9.193297010300437444e-01 9.193297010300437444e-01
9.210397959953000591e-01 9.210397959953000591e-01 9.210397959953000591e-01 9.210397959953000591e-01 9.205616325685768153e-01 9.205616325685768153e-01 9.205616325685768153e-01 9.205616325685768153e-01 9.206704327253765197e-01 9.206704327253765197e-01
9.198179732220865823e-01 9.198179732220865823e-01 9.198179732220865823e-01 9.198179732220865823e-01 9.199774779229445976e-01 9.199774779229445976e-01 9.199774779229445976e-01 9.199774779229445976e-01 9.198735415619907485e-01 9.198735415619907485e-01
9.209594421181560575e-01 9.209594421181560575e-01 9.209594421181560575e-01 9.209594421181560575e-01 9.204605519083369769e-01 9.204605519083369769e-01 9.204605519083369769e-01 9.204605519083369769e-01 9.211427436630308385e-01 9.211427436630308385e-01
9.203882909914808952e-01 9.203882909914808952e-01 9.203882909914808952e-01 9.203882909914808952e-01 9.208327251663306345e-01 9.208327251663306345e-01 9.208327251663306345e-01 9.208327251663306345e-01 9.201614968448994514e-01 9.201614968448994514e-01
9.206696329936471246e-01 9.206696329936471246e-01 9.206696329936471246e-01 9.206696329936471246e-01 9.210545671098768761e-01 9.210545671098768761e-01 9.210545671098768761e-01 9.210545671098768761e-01 9.209993157141188602e-01 9.209993157141188602e-01
9.206190933991383885e-01 9.206190933991383885e-01 9.206190933991383885e-01 9.206190933991383885e-01 9.211228393051802410e-01 9.211228393051802410e-01 9.211228393051802410e-01 9.211228393051802410e-01 9.201223504536625297e-01 9.201223504536625297e-01
9.216134017427797254e-01 9.216134017427797254e-01 9.216134017427797254e-01 9.216134017427797254e-01 9.212306433061292488e-01 9.212306433061292488e-01 9.212306433061292488e-01 9.212306433061292488e-01 9.216679440216491992e-01 9.216679440216491992e-01
9.209925201215966029e-01 9.209925201215966029e-01 9.209925201215966029e-01 9.209925201215966029e-01 9.212170485739904491e-01 9.212170485739904491e-01 9.212170485739904491e-01 9.212170485739904491e-01 9.204095030005741140e-01 9.204095030005741140e-01
9.215949687816143987e-01 9.215949687816143987e-01 9.215949687816143987e-01 9.215949687816143987e-01 9.213151133294775752e-01 9.213151133294775752e-01 9.213151133294775752e-01 9.213151133294775752e-01 9.219387451363807440e-01 9.219387451363807440e-01
9.212101775552974381e-01 9.212101775552974381e-01 9.212101775552974381e-01 9.212101775552974381e-01 9.214415120318032448e-01 9.214415120318032448e-01 9.214415120318032448e-01 9.214415120318032448e-01 9.206545564429228223e-01 9.206545564429228223e-01
9.215899680008230455e-01 9.215899680008230455e-01 9.215899680008230455e-01 9.215899680008230455e-01 9.212448841090887797e-01 9.212448841090887797e-01 9.212448841090887797e-01 9.212448841090887797e-01 9.219680814365013299e-01 9.219680814365013299e-01
9.214437298269901877e-01 9.214437298269901877e-01 9.214437298269901877e-01 9.214437298269901877e-01 9.216537229755713545e-01 9.216537229755713545e-01 9.216537229755713545e-01 9.216537229755713545e-01 9.213765254174561825e-01 9.213765254174561825e-01
9.218516842896953278e-01 9.218516842896953278e-01 9.218516842896953278e-01 9.218516842896953278e-01 9.222785426043509371e-01 9.222785426043509371e-01 9.222785426043509371e-01 9.222785426043509371e-01 9.221083225840395192e-01 9.221083225840395192e-01
9.211841184414998329e-01 9.211841184414998329e-01 9.211841184414998329e-01 9.211841184414998329e-01 9.226363674254183245e-01 9.226363674254183245e-01 9.226363674254183245e-01 9.226363674254183245e-01 9.222600530780227235e-01 9.222600530780227235e-01
9.222404728637000337e-01 9.222404728637000337e-01 9.222404728637000337e-01 9.222404728637000337e-01 9.223462159397728399e-01 9.223462159397728399e-01 9.223462159397728399e-01 9.223462159397728399e-01 9.224277522592921885e-01 9.224277522592921885e-01
9.212978913303334627e-01 9.212978913303334627e-01 9.212978913303334627e-01 9.212978913303334627e-01 9.226035141733034406e-01 9.226035141733034406e-01 9.226035141733034406e-01 9.226035141733034406e-01 9.223912890307467416e-01 9.223912890307467416e-01
9.227309106651271353e-01 9.227309106651271353e-01 9.227309106651271353e-01 9.227309106651271353e-01 9.231378575511507423e-01 9.231378575511507423e-01 9.231378575511507423e-01 9.231378575511507423e-01 9.223370700412071299e-01 9.223370700412071299e-01
9.217697766181212060e-01 9.217697766181212060e-01 9.217697766181212060e-01 9.217697766181212060e-01 9.230393282611194516e-01 9.230393282611194516e-01 9.230393282611194516e-01 9.230393282611194516e-01 9.222577438112469217e-01 9.222577438112469217e-01
9.218803408051678971e-01 9.218803408051678971e-01 9.218803408051678971e-01 9.218803408051678971e-01 9.226720806120092266e-01 9.226720806120092266e-01 9.226720806120092266e-01 9.226720806120092266e-01 9.228513898491131906e-01 9.228513898491131906e-01
9.220954359156975366e-01 9.220954359156975366e-01 9.220954359156975366e-01 9.220954359156975366e-01 9.229049811760555722e-01 9.229049811760555722e-01 9.229049811760555722e-01 9.229049811760555722e-01 9.228128907731402153e-01 9.228128907731402153e-01
9.223633221095315360e-01 9.223633221095315360e-01 9.223633221095315360e-01 9.223633221095315360e-01 9.232837024405700088e-01 9.232837024405700088e-01 9.232837024405700088e-01 9.232837024405700088e-01 9.223278302379747107e-01 9.223278302379747107e-01
9.223978105689055740e-01 9.223978105689055740e-01 9.223978105689055740e-01 9.223978105689055740e-01 9.229616734380837739e-01 9.229616734380837739e-01 9.229616734380837739e-01 9.229616734380837739e-01 9.224488419450096455e-01 9.224488419450096455e-01
9.229155069459827887e-01 9.229155069459827887e-01 9.229155069459827887e-01 9.229155069459827887e-01 9.229689478268535696e-01 9.229689478268535696e-01 9.229689478268535696e-01 9.229689478268535696e-01 9.226115439425190967e-01 9.226115439425190967e-01
9.226247638668281237e-01 9.226247638668281237e-01 9.226247638668281237e-01 9.226247638668281237e-01 9.232433392246660597e-01 9.232433392246660597e-01 9.232433392246660597e-01 9.232433392246660597e-01 9.234594200488080995e-01 9.234594200488080995e-01
9.230108472415977650e-01 9.230108472415977650e-01 9.230108472415977650e-01 9.230108472415977650e-01 9.233409131550089910e-01 9.233409131550089910e-01 9.233409131550089910e-01 9.233409131550089910e-01 9.229470918408273494e-01 9.229470918408273494e-01
9.228917599123147575e-01 9.228917599123147575e-01 9.228917599123147575e-01 9.228917599123147575e-01 9.232286334402087791e-01 9.232286334402087791e-01 9.232286334402087791e-01 9.232286334402087791e-01 9.231989249029174394e-01 9.231989249029174394e-01
9.226913810735233312e-01 9.226913810735233312e-01 9.226913810735233312e-01 9.226913810735233312e-01 9.239579895951033350e-01 9.239579895951033350e-01 9.239579895951033350e-01 9.239579895951033350e-01 9.224851942949860995e-01 9.224851942949860995e-01
9.231839033179046750e-01 9.231839033179046750e-01 9.231839033179046750e-01 9.231839033179046750e-01 9.234318623419034422e-01 9.234318623419034422e-01 9.234318623419034422e-01 9.234318623419034422e-01 9.226387264181512560e-01 9.226387264181512560e-01
9.233010354891715288e-01 9.233010354891715288e-01 9.233010354891715288e-01 9.233010354891715288e-01 9.237327344073613666e-01 9.237327344073613666e-01 9.237327344073613666e-01 9.237327344073613666e-01 9.229906789081303575e-01 9.229906789081303575e-01
9.231305879843341167e-01 9.231305879843341167e-01 9.231305879843341167e-01 9.231305879843341167e-01 9.239681867312649066e-01 9.239681867312649066e-01 9.239681867312649066e-01 9.239681867312649066e-01 9.239555148425872000e-01 9.239555148425872000e-01
9.232244031562659714e-01 9.232244031562659714e-01 9.232244031562659714e-01 9.232244031562659714e-01 9.237092588562747508e-01 9.237092588562747508e-01 9.237092588562747508e-01 9.237092588562747508e-01 9.236105029740900862e-01 9.236105029740900862e-01
9.234551025632363741e-01 9.234551025632363741e-01 9.234551025632363741e-01 9.234551025632363741e-01 9.236338572774227540e-01 9.236338572774227540e-01 9.236338572774227540e-01 9.236338572774227540e-01 9.234467228227034585e-01 9.234467228227034585e-01
9.238457343567877400e-01 9.238457343567877400e-01 9.238457343567877400e-01 9.238457343567877400e-01 9.234373285551908950e-01 9.234373285551908950e-01 9.234373285551908950e-01 9.234373285551908950e-01 9.237176436707209559e-01 9.237176436707209559e-01
9.234215159777290349e-01 9.234215159777290349e-01 9.234215159777290349e-01 9.234215159777290349e-01 9.238746156692690947e-01 9.238746156692690947e-01 9.238746156692690947e-01 9.238746156692690947e-01 9.239526165819607062e-01 9.239526165819607062e-01
9.235709097726211292e-01 9.235709097726211292e-01 9.235709097726211292e-01 9.235709097726211292e-01 9.235918535998763890e-01 9.235918535998763890e-01 9.235918535998763890e-01 9.235918535998763890e-01 9.238232143911880856e-01 9.238232143911880856e-01
9.243771803738138892e-01 9.243771803738138892e-01 9.243771803738138892e-01 9.243771803738138892e-01 9.239386584066425767e-01 9.239386584066425767e-01 9.239386584066425767e-01 9.239386584066425767e-01 9.244099374094985055e-01 9.244099374094985055e-01
9.242787934752498824e-01 9.242787934752498824e-01 9.242787934752498824e-01 9.242787934752498824e-01 9.237559278583347133e-01 9.237559278583347133e-01 9.237559278583347133e-01 9.237559278583347133e-01 9.238597988748528111e-01 9.238597988748528111e-01
9.237608437140100159e-01 9.237608437140100159e-01 9.237608437140100159e-01 9.237608437140100159e-01 9.241144054761243343e-01 9.241144054761243343e-01 9.241144054761243343e-01 9.241144054761243343e-01 9.247424792000839000e-01 9.247424792000839000e-01
9.239423690828925118e-01 9.239423690828925118e-01 9.239423690828925118e-01 9.239423690828925118e-01 9.240284914602665545e-01 9.240284914602665545e-01 9.240284914602665545e-01 9.240284914602665545e-01 9.244724036040972148e-01 9.244724036040972148e-01
9.237388395136075792e-01 9.237388395136075792e-01 9.237388395136075792e-01 9.237388395136075792e-01 9.245165256548726340e-01 9.245165256548726340e-01 9.245165256548726340e-01 9.245165256548726340e-01 9.245430579292158724e-01 9.245430579292158724e-01
9.241812082919272919e-01 9.241812082919272919e-01 9.241812082919272919e-01 9.241812082919272919e-01 9.245531726656883720e-01 9.245531726656883720e-01 9.245531726656883720e-01 9.245531726656883720e-01 9.236642364951991313e-01 9.236642364951991313e-01
9.239557690063330275e-01 9.239557690063330275e-01 9.239557690063330275e-01 9.239557690063330275e-01 9.243243397871162559e-01 9.243243397871162559e-01 9.243243397871162559e-01 9.243243397871162559e-01 9.246918676952758931e-01 9.246918676952758931e-01
9.243540957215832243e-01 9.243540957215832243e-01 9.243540957215832243e-01 9.243540957215832243e-01 9.241245201587693359e-01 9.241245201587693359e-01 9.241245201587693359e-01 9.241245201587693359e-01 9.239577143811690263e-01 9.239577143811690263e-01
9.241738554135278116e-01 9.241738554135278116e-01 9.241738554135278116e-01 9.241738554135278116e-01 9.244758254000772224e-01 9.244758254000772224e-01 9.244758254000772224e-01 9.244758254000772224e-01 9.251758280111112009e-01 9.251758280111112009e-01
9.245567634363890397e-01 9.245567634363890397e-01 9.245567634363890397e-01 9.245567634363890397e-01 9.243537185761816488e-01 9.243537185761816488e-01 9.243537185761816488e-01 9.243537185761816488e-01 9.242982133844600545e-01 9.242982133844600545e-01
9.243167856737102284e-01 9.243167856737102284e-01 9.243167856737102284e-01 9.243167856737102284e-01 9.245974551735348657e-01 9.245974551735348657e-01 9.245974551735348657e-01 9.245974551735348657e-01 9.245229376666411758e-01 9.245229376666411758e-01
9.244594645333363836e-01 9.244594645333363836e-01 9.244594645333363836e-01 9.244594645333363836e-01 9.247417792245619106e-01 9.247417792245619106e-01 9.247417792245619106e-01 9.247417792245619106e-01 9.242332466954489290e-01 9.242332466954489290e-01
9.245466312140057097e-01 9.245466312140057097e-01 9.245466312140057097e-01 9.245466312140057097e-01 9.253263508419555805e-01 9.253263508419555805e-01 9.253263508419555805e-01 9.253263508419555805e-01 9.244650275186714339e-01 9.244650275186714339e-01
9.250918254005036090e-01 9.250918254005036090e-01 9.250918254005036090e-01 9.250918254005036090e-01 9.249744411381238818e-01 9.249744411381238818e-01 9.249744411381238818e-01 9.249744411381238818e-01 9.248166577328653659e-01 9.248166577328653659e-01
9.246920072113409272e-01 9.246920072113409272e-01 9.246920072113409272e-01 9.246920072113409272e-01 9.246064978104339138e-01 9.246064978104339138e-01 9.246064978104339138e-01 9.246064978104339138e-01 9.248436921507878772e-01 9.248436921507878772e-01
9.247582626731608579e-01 9.247582626731608579e-01 9.247582626731608579e-01 9.247582626731608579e-01 9.246742451944525154e-01 9.246742451944525154e-01 9.246742451944525154e-01 9.246742451944525154e-01 9.246643559731808626e-01 9.246643559731808626e-01
